ID_CLIENTE,ID_GRUPO,Score
25627374,648626,0.8875889182090759
25896156,776575,0.6901236176490784
25896156,776238,0.666400134563446
25896156,567645,0.6557808518409729
26164698,532755,0.8176341056823729
26164698,562362,0.7947146892547607
26164698,777630,0.7702214121818542
26334876,779019,0.8057090044021606
26334876,778931,0.5917643308639526
26334876,775661,0.5590158104896545
26336652,775661,0.8579798936843872
26336652,776238,0.856484055519104
26336652,774379,0.7731713056564331
26533860,537594,0.8311280012130737
26533860,526406,0.7748233079910278
26533860,643606,0.7647556662559509
26751786,754625,0.8383978605270386
26751786,744523,0.827326774597168
26751786,528032,0.7773566246032715
27313392,538854,0.6979131698608398
27313392,775661,0.6518720388412476
27313392,779019,0.6104865074157715
27339420,530557,1.0
27339420,678597,0.9716297388076782
27339420,623297,0.9681133031845092
27350106,624006,0.753266453742981
27350106,774093,0.738871693611145
27350106,528354,0.6848230957984924
27367812,724138,1.0
27367812,531777,0.9440237879753112
27367812,570844,0.9409053325653076
27552090,530050,1.0
27552090,528354,0.9432271122932434
27552090,528109,0.8903388381004333
27554124,776238,0.9510907530784608
27554124,705592,0.9190268516540528
27554124,776575,0.8222374916076659
27584934,776238,1.0000001192092896
27584934,591261,0.8405642509460449
27584934,751062,0.7683448791503906
27603384,777630,0.8846864700317383
27603384,774622,0.7308064699172974
27603384,776575,0.7283985614776611
27706560,775661,0.6026685237884521
27706560,779019,0.524139404296875
27706560,774379,0.5166237354278564
27713718,540141,0.7501956820487976
27713718,776291,0.7491769194602966
27713718,781107,0.7214435338973999
27728514,573720,0.9605343341827391
27728514,776426,0.9401473999023438
27728514,601001,0.936164617538452
27747690,531777,0.9170962572097778
27747690,774379,0.8883543014526367
27747690,528044,0.8848972320556641
27759240,775661,0.6009618639945984
27759240,779019,0.5237752199172974
27759240,774379,0.5167587995529175
27775170,543280,0.9643635153770448
27775170,531775,0.8995270133018494
27775170,705592,0.8603982329368591
27791442,776575,0.9999999403953552
27791442,776238,0.8085363507270813
27791442,779019,0.7721927762031555
27794520,779019,0.8032159805297852
27794520,778931,0.5911809802055359
27794520,775661,0.5646225214004517
27846414,776786,0.7256200313568115
27846414,773631,0.6493291854858398
27846414,692292,0.6190090179443359
27846468,781107,0.995957612991333
27846468,601001,0.8933366537094116
27846468,624006,0.8636875152587891
28020768,624006,1.0
28020768,532755,0.9414955377578736
28020768,531193,0.9045836925506592
28096512,591261,1.0
28096512,540141,0.9621566534042358
28096512,542840,0.9028351306915284
28147608,633407,0.9479320049285888
28147608,542840,0.914704442024231
28147608,776291,0.8932397961616516
28318086,775661,0.5934606790542603
28318086,779019,0.5228133201599121
28318086,776575,0.5031974315643309
28349778,779019,0.961132287979126
28349778,541882,0.9272512793540956
28349778,779646,0.8629884719848633
28571208,538854,0.8178502321243286
28571208,775661,0.7939307689666748
28571208,776575,0.6737483739852905
28675998,754625,0.8742932081222534
28675998,601001,0.7164998650550842
28675998,532292,0.7149166464805603
28791924,779646,0.7841444611549377
28791924,778931,0.6002798080444336
28791924,776575,0.5587216019630432
28962600,776238,0.9333406686782836
28962600,540141,0.8738048076629639
28962600,643606,0.833260178565979
29007906,706213,0.962136447429657
29007906,692403,0.9543549418449402
29007906,575230,0.9457045197486876
29108160,754625,0.6250404119491577
29108160,547929,0.6165541410446167
29108160,776291,0.6071261167526245
29109690,530240,0.9318668842315674
29109690,538854,0.835789144039154
29109690,583866,0.7711194753646851
29267244,565944,0.6947095394134521
29267244,537594,0.6668703556060791
29267244,540141,0.6626855134963989
29284296,547929,1.0
29284296,528329,0.9189776182174684
29284296,543280,0.716968297958374
29290806,528032,0.963302731513977
29290806,552607,0.9189026355743408
29290806,692292,0.8956323862075806
29398014,773631,0.9324802160263062
29398014,776291,0.8320022225379944
29398014,775009,0.7764003872871399
29401338,624006,0.6803683042526245
29401338,528361,0.6462451219558716
29401338,775661,0.6415199041366577
29499732,776291,0.8723370432853699
29499732,633407,0.8355991244316101
29499732,779019,0.8317877054214478
29715342,774379,0.8649165630340576
29715342,754625,0.8309633135795593
29715342,552607,0.7985084056854248
29782632,779019,0.8034480810165405
29782632,778931,0.5912562012672424
29782632,775661,0.5657886862754822
29813550,779646,1.0
29813550,775661,0.9577803611755372
29813550,754625,0.9198684692382812
29848836,773631,1.0
29848836,528361,0.950687289237976
29848836,746838,0.8802837133407593
30095082,535930,0.8870859146118164
30095082,583866,0.8214986324310303
30095082,624006,0.7806573510169983
30177336,567645,0.9828554391860962
30177336,526422,0.9390830397605896
30177336,617635,0.9366769790649414
30219276,528329,1.0
30219276,529165,0.9013887643814088
30219276,526403,0.8321380615234375
30332454,538854,0.6986801028251648
30332454,775661,0.6541533470153809
30332454,779019,0.6095421314239502
30357420,530557,0.7955266237258911
30357420,526406,0.755619466304779
30357420,777483,0.7504996061325073
30359790,754625,0.539817750453949
30359790,776291,0.37435036897659296
30359790,545417,0.3603261709213257
30408804,678597,0.6875234246253967
30408804,754625,0.629274845123291
30408804,749668,0.6213666796684265
30443376,542840,0.9839609265327454
30443376,573360,0.981592297554016
30443376,565944,0.969495177268982
30451422,678597,1.0
30451422,540141,0.9831168651580809
30451422,528354,0.885507345199585
30557826,776575,0.7245475053787231
30557826,776898,0.6205204725265503
30557826,754625,0.6099442839622498
30580986,544438,1.0
30580986,773961,0.8888596296310425
30580986,781107,0.7876102924346924
30703272,744523,0.7561134099960327
30703272,565944,0.6566809415817261
30703272,643606,0.6484485268592834
30734850,538854,0.5581387281417847
30734850,775661,0.54198157787323
30734850,749668,0.4729493260383606
30799920,773631,0.4971396923065186
30799920,624006,0.4014127850532532
30799920,776291,0.361030638217926
30912348,538854,0.5588392019271851
30912348,775661,0.5418784618377686
30912348,749668,0.4737947583198547
30961038,617635,0.7693732976913452
30961038,779019,0.7309736013412476
30961038,611429,0.7168112993240356
31053444,721604,1.0
31053444,691832,0.9381588697433472
31053444,774093,0.9174448251724244
31076562,774379,1.0
31076562,618523,0.9660964608192444
31076562,552607,0.9177732467651368
31081956,578568,0.8918790817260742
31081956,773998,0.8881553411483765
31081956,591261,0.8711016774177551
31264590,776238,1.0
31264590,591261,0.9621608853340148
31264590,673476,0.9269221425056458
31320888,543280,0.7230801582336426
31320888,570079,0.6398254632949829
31320888,540141,0.5658395886421204
31370772,773631,1.0
31370772,540141,0.8888949155807495
31370772,673476,0.8546990752220154
31385016,526406,0.7594928145408629
31385016,774379,0.7248141765594482
31385016,528354,0.719913899898529
31449048,530050,0.9721695184707642
31449048,776575,0.8643873929977417
31449048,775661,0.8110685348510742
31538952,754625,0.9268451929092408
31538952,773631,0.657590389251709
31538952,777339,0.6293440461158752
31562226,781107,0.7309807538986206
31562226,724139,0.6905525922775269
31562226,565944,0.6867556571960449
31674810,673476,1.0
31674810,776435,0.9647997617721558
31674810,770079,0.955680251121521
31787298,540141,0.7631384134292603
31787298,567645,0.7181423902511597
31787298,531193,0.679579496383667
31850058,776575,0.8576353192329407
31850058,776898,0.7969832420349121
31850058,777483,0.7711049318313599
32071920,540141,0.6376068592071533
32071920,578548,0.5476337671279907
32071920,705592,0.4713282883167267
32132682,773631,0.8419731855392456
32132682,624006,0.7739619016647339
32132682,540141,0.6159772276878357
32150892,538854,0.9450719952583312
32150892,573820,0.8360538482666016
32150892,594141,0.7257580161094666
32208648,776575,0.8866171836853027
32208648,528109,0.8696777224540709
32208648,775013,0.8297183513641357
32313108,624006,0.803325891494751
32313108,543280,0.7452414035797119
32313108,532415,0.694753885269165
32372532,538854,0.6969214081764221
32372532,775661,0.6448248624801636
32372532,779019,0.6141632795333862
32469498,775013,1.0
32469498,777203,0.9700907468795776
32469498,594141,0.8332339525222778
32543076,540141,1.0
32543076,526499,0.931289553642273
32543076,542840,0.9202548265457152
32601300,754625,0.6862020492553711
32601300,528109,0.670954704284668
32601300,530050,0.6550669670104979
32633748,538854,0.6969893574714661
32633748,775661,0.6448816657066345
32633748,779019,0.6140820384025574
32655540,678597,0.5441203713417053
32655540,744523,0.4491275548934937
32655540,775365,0.4383596181869507
32756514,776575,1.0
32756514,777630,0.9341319799423218
32756514,528107,0.8938775062561035
32774388,756654,1.0
32774388,678597,0.9664327502250672
32774388,776426,0.9636126160621644
32837478,540141,0.6375463008880615
32837478,578548,0.547599196434021
32837478,705592,0.4713156819343567
32934630,744523,1.0
32934630,593685,0.9824432134628296
32934630,617635,0.9343685507774352
32948184,775661,0.9973939657211304
32948184,547929,0.9514660835266112
32948184,721604,0.9253702163696288
33010230,776291,0.8968043327331543
33010230,781107,0.6296489238739014
33010230,751062,0.601699948310852
33272610,530050,0.8026576042175293
33272610,543665,0.7747577428817749
33272610,773631,0.771119236946106
33311268,774379,1.0
33311268,776238,0.9677058458328248
33311268,594141,0.928386926651001
33467142,776291,0.8968030214309692
33467142,781107,0.6296465396881104
33467142,751062,0.601698637008667
33756306,776238,0.9999999403953552
33756306,779019,0.8539716005325317
33756306,779646,0.8239377737045288
33837684,754625,0.5327561497688293
33837684,776291,0.3705552220344544
33837684,545417,0.3628881871700287
33893940,541882,0.9084802269935608
33893940,624006,0.7756528854370117
33893940,779555,0.7732590436935425
33949674,594141,1.0000001192092896
33949674,540141,0.985264539718628
33949674,578548,0.9609288573265076
33993774,774093,0.7382060289382935
33993774,777483,0.6854159832000732
33993774,567645,0.66557776927948
34343538,776291,0.95232492685318
34343538,543280,0.8228715658187866
34343538,781107,0.8177643418312073
34449924,692403,1.0
34449924,575230,0.9368276596069336
34449924,532755,0.8724868297576904
34480800,776575,0.7218379378318787
34480800,776898,0.6191893815994263
34480800,754625,0.6153229475021362
34836492,776749,1.0
34836492,776291,0.9392799735069276
34836492,775010,0.932226061820984
34839126,678597,1.0
34839126,583866,0.9827663898468018
34839126,779019,0.9444085359573364
34891560,624006,0.6999320983886719
34891560,754625,0.6761351823806763
34891560,775661,0.6393198966979979
34912086,542840,0.6767887473106384
34912086,538854,0.6730612516403198
34912086,776575,0.6278201341629028
34942740,775013,0.8954105377197266
34942740,754625,0.8425371646881104
34942740,528109,0.7957348227500916
34974618,567645,0.8298058509826659
34974618,779646,0.8067970275878906
34974618,777630,0.7111408114433289
35084574,776575,0.9682945013046264
35084574,774379,0.8932640552520752
35084574,773631,0.8646295070648193
35114664,754625,1.0
35114664,781107,0.5215437412261963
35114664,776291,0.480763167142868
35115564,779019,0.8096840977668762
35115564,778931,0.5927251577377319
35115564,775661,0.5531940460205078
35240490,624006,1.0
35240490,754625,0.9983571767807008
35240490,617635,0.9976845383644104
35332104,538854,0.5676155090332031
35332104,643606,0.5418046116828918
35332104,776575,0.5393244028091431
35383434,776291,0.723270058631897
35383434,754625,0.6499179601669312
35383434,543280,0.5778948068618774
35411244,528354,0.6491618156433105
35411244,770079,0.6279555559158325
35411244,529128,0.5550118684768677
35462250,754625,1.0
35462250,624006,0.620693564414978
35462250,543280,0.5828603506088257
35466480,779646,1.0
35466480,773631,0.9669141173362732
35466480,705732,0.8546808958053589
35553744,528354,1.0
35553744,692403,0.9886811971664428
35553744,532755,0.9340628385543824
35564706,531819,0.8183249235153198
35564706,528032,0.7834194898605347
35564706,781107,0.7729732394218445
35572716,777483,1.0
35572716,611429,0.9288429617881776
35572716,775661,0.9064595699310304
35592912,540141,0.8517142534255981
35592912,528044,0.7033928632736206
35592912,765049,0.6670910120010376
35608104,773631,0.9684720635414124
35608104,531193,0.8249831795692444
35608104,570079,0.7959933876991272
35829072,532755,0.7408438920974731
35829072,692403,0.7397408485412598
35829072,714935,0.7351923584938049
35957742,754625,1.0
35957742,781107,0.8319745659828186
35957742,541882,0.6817082166671753
36036792,530050,0.90544331073761
36036792,776575,0.683721661567688
36036792,541882,0.6625704765319824
36050814,776291,0.7019408941268921
36050814,754625,0.7008664608001709
36050814,773998,0.6052391529083252
36094542,532755,1.0
36094542,779646,0.9722416400909424
36094542,601001,0.8923949599266052
36332094,776575,1.0
36332094,528107,0.995874524116516
36332094,777630,0.8375604748725891
36336240,754625,0.8326348066329956
36336240,744523,0.8306994438171387
36336240,528032,0.7820746898651123
36672276,779646,0.8878508806228638
36672276,528354,0.724320650100708
36672276,575230,0.6748144626617432
36863160,528354,0.7875779867172241
36863160,770079,0.6855044364929199
36863160,529128,0.6496042013168335
36884988,770079,0.9283424615859984
36884988,777339,0.6909729242324829
36884988,575230,0.6820333003997803
37166622,528109,0.7348878383636475
37166622,624006,0.6833947896957397
37166622,537020,0.56078040599823
37688190,773631,1.0
37688190,565944,0.8128659129142761
37688190,543665,0.8073812127113342
38085090,565944,0.4639848470687866
38085090,526406,0.4183324575424193
38085090,573720,0.40734708309173584
38120280,528032,1.0
38120280,567645,0.93000066280365
38120280,617635,0.909394919872284
38213808,624006,0.6001779437065125
38213808,754625,0.5645177960395813
38213808,542840,0.5023486614227295
38262864,779646,0.7770448923110962
38262864,778931,0.5880314111709595
38262864,777630,0.551531195640564
38266824,706213,1.0
38266824,773631,0.8815180659294128
38266824,754625,0.8269222974777222
38282274,776291,1.0
38282274,770079,0.8562768697738647
38282274,777339,0.8482329845428467
38315172,776238,1.0
38315172,779019,0.948957860469818
38315172,776291,0.946224570274353
38362422,528109,1.0
38362422,706213,0.9482192397117616
38362422,530050,0.9324060678482056
38383980,565944,0.8216739892959595
38383980,633407,0.8134679198265076
38383980,542840,0.8037940859794617
38415420,538854,0.763938307762146
38415420,775897,0.729477047920227
38415420,749668,0.7012178897857666
38757672,754625,1.0
38757672,544438,0.9556384086608888
38757672,781107,0.9133973121643066
38930676,773631,0.4960222840309143
38930676,624006,0.4022457599639893
38930676,776291,0.3603293597698212
39265476,541882,1.0
39265476,781107,0.9417805671691896
39265476,770079,0.9313961267471312
39726036,779019,0.9579262733459472
39726036,541882,0.7095773220062256
39726036,778931,0.6672937870025635
39923040,775661,1.0
39923040,776575,0.9148411750793456
39923040,532755,0.9027695059776306
39990000,648626,0.7290537357330322
39990000,578568,0.6997959613800049
39990000,578548,0.6996819972991943
39992376,754625,0.8523993492126465
39992376,528361,0.80873703956604
39992376,781107,0.7659565210342407
40246200,567645,0.5572978854179382
40246200,643606,0.5511918067932129
40246200,532415,0.5483239889144897
40260636,779646,0.7770448923110962
40260636,778931,0.5880314111709595
40260636,777630,0.551531195640564
40516920,528354,0.9895099401474
40516920,573820,0.9659295082092284
40516920,767963,0.953636348247528
40584108,776749,1.0
40584108,775013,0.9794284105300904
40584108,754625,0.9541949033737184
40598838,643606,1.0
40598838,538854,0.9320240020751952
40598838,565944,0.9205583333969116
40614462,754625,0.8805764317512512
40614462,705592,0.6796923875808716
40614462,543280,0.6786407232284546
40866216,633407,1.0
40866216,776238,0.937696933746338
40866216,611429,0.8101382255554199
41260920,776575,1.0
41260920,776238,0.9187276363372804
41260920,775661,0.8126401901245117
41337864,744673,1.0
41337864,774379,0.9572927355766296
41337864,530557,0.9485856890678406
41438670,643606,0.8971022367477417
41438670,594141,0.8768571615219116
41438670,531214,0.7940183877944946
41669670,538854,0.5588715672492981
41669670,775661,0.5411180257797241
41669670,749668,0.473446786403656
41759118,541882,1.0
41759118,636446,0.8756232857704163
41759118,776426,0.8491128087043762
42034284,648626,1.0
42034284,542840,0.9770556688308716
42034284,775013,0.9585460424423218
42037962,540141,1.0
42037962,776575,0.9661619663238524
42037962,775014,0.961666703224182
42116208,777203,1.0
42116208,781107,0.9901682138442992
42116208,779019,0.8911306858062744
42269124,776238,0.6398048400878906
42269124,777339,0.6203827857971191
42269124,770079,0.6103793978691101
42295962,754625,0.5364568829536438
42295962,530050,0.5092935562133789
42295962,541882,0.4641339480876922
42368586,706213,0.8279404044151306
42368586,528109,0.8045802712440491
42368586,775014,0.688485860824585
42388338,643606,0.8971023559570312
42388338,594141,0.8768572807312012
42388338,531214,0.7940185070037842
42407364,624006,0.6796212196350098
42407364,775661,0.6431828141212463
42407364,538854,0.6112775802612305
42500454,774093,1.0
42500454,526499,0.9830904603004456
42500454,542840,0.8678491115570068
42561096,673476,0.7417019605636597
42561096,617635,0.5867373943328857
42561096,567645,0.5538356900215149
42904128,773631,0.8957610130310059
42904128,721604,0.6964807510375977
42904128,779019,0.6754531860351562
43009980,617635,0.7170974016189575
43009980,542840,0.6884110569953918
43009980,673476,0.6576771736145021
43081020,648626,0.6414546966552734
43081020,744675,0.6295247673988342
43081020,542840,0.6231274604797363
43275762,776575,0.7634227871894836
43275762,774379,0.7125225067138672
43275762,776898,0.6902973651885986
43318428,770079,1.0
43318428,776291,0.958731770515442
43318428,781107,0.9555480480194092
43854012,540141,1.0
43854012,678597,0.9080517888069152
43854012,744523,0.8978594541549683
44033874,773631,0.7161434888839722
44033874,776786,0.5945072174072266
44033874,578568,0.5838875770568848
44169672,538611,0.7813434600830078
44169672,567645,0.7437752485275269
44169672,751062,0.6787911653518677
44170506,617635,0.8540015220642091
44170506,530240,0.6937897205352783
44170506,779019,0.6750009059906006
44217984,777203,1.0
44217984,774379,0.9022350311279296
44217984,775013,0.8440467715263367
44328096,779019,0.8455501794815063
44328096,778931,0.6162854433059692
44328096,624006,0.5495418906211853
44388108,776575,1.0
44388108,775661,0.7586115598678589
44388108,774379,0.7516928315162659
44391282,528354,1.0
44391282,744673,0.8806180357933044
44391282,774379,0.8761301636695862
44559786,528354,1.0
44559786,532755,0.9556570649147034
44559786,678597,0.9008973240852356
44567058,776575,0.9999999403953552
44567058,570079,0.9874501228332521
44567058,776781,0.9846783876419068
44740206,678597,1.0
44740206,542840,0.8799194693565369
44740206,528109,0.8182051181793213
45273852,749668,0.9999999403953552
45273852,779019,0.9491801857948304
45273852,776575,0.9358281493186952
45408636,776786,1.0
45408636,544438,0.9150243401527404
45408636,526499,0.8851179480552673
45489630,538611,0.8295184373855591
45489630,777339,0.7791173458099365
45489630,776749,0.7348236441612244
45524910,754625,0.5327156782150269
45524910,776291,0.3705579936504364
45524910,545417,0.3628904819488525
45732942,779646,0.7770453691482544
45732942,778931,0.5880318284034729
45732942,777630,0.5515305399894714
45961524,754625,0.5327156782150269
45961524,776291,0.370557963848114
45961524,545417,0.3628904819488525
46047054,591261,0.7727051973342896
46047054,618523,0.7225743532180786
46047054,617635,0.7207757234573364
46339824,540141,0.9999998807907104
46339824,776238,0.7588801383972168
46339824,776435,0.7545863389968872
46756008,617635,0.8207112550735474
46756008,779019,0.5085022449493408
46756008,673476,0.4791626930236816
46830822,624006,0.8640634417533875
46830822,530050,0.8101546764373779
46830822,770480,0.7816509008407593
46873494,754625,0.5364574790000916
46873494,530050,0.5092936158180237
46873494,541882,0.464134007692337
47029650,543280,1.0
47029650,530240,0.7264413237571716
47029650,538854,0.7198634147644043
47115516,754625,1.0
47115516,544438,0.8115701675415039
47115516,773631,0.7928822040557861
47455620,776575,0.6423293352127075
47455620,777630,0.577268123626709
47455620,776238,0.5612478256225586
47515062,754625,1.0
47515062,567645,0.4956927299499512
47515062,617635,0.48055499792099
47711436,565944,0.463984876871109
47711436,526406,0.4183325469493866
47711436,573720,0.4073471426963806
47761206,624006,0.6678714752197266
47761206,528361,0.6392209529876709
47761206,775661,0.636309027671814
47855904,611429,1.0
47855904,721604,0.9255385398864746
47855904,776238,0.9049415588378906
47977248,526499,0.7908135652542114
47977248,544438,0.6723403930664062
47977248,601440,0.6666730642318726
48010110,526499,1.0
48010110,776238,0.7646477222442627
48010110,777483,0.7416225075721741
48048582,570079,0.5561431646347046
48048582,528329,0.5162765979766846
48048582,528032,0.4556364417076111
48376674,541882,0.8786575198173523
48376674,593685,0.873231053352356
48376674,526406,0.8641289472579956
48488310,775009,0.6026495695114136
48488310,532755,0.5816410779953003
48488310,776435,0.5593303442001343
48495924,648626,1.0
48495924,562362,0.9759821891784668
48495924,754625,0.95375394821167
48765402,624006,0.6826173067092896
48765402,543280,0.6208078265190125
48765402,678597,0.5773154497146606
48927828,541882,0.9627704620361328
48927828,530050,0.7685253620147705
48927828,528107,0.7508707046508789
48951222,540141,1.0
48951222,775661,0.9481565952301024
48951222,678597,0.8813659548759459
48985470,775897,0.7782589197158813
48985470,526403,0.747911274433136
48985470,540141,0.7476808428764343
49223508,777483,1.0
49223508,775897,0.9021956324577332
49223508,775661,0.8822602033615112
49647090,773631,0.8262113332748413
49647090,776575,0.8191275596618652
49647090,529943,0.758875846862793
49658358,775661,0.594036340713501
49658358,779019,0.5226312875747681
49658358,776575,0.5008495450019836
50125548,692403,1.0
50125548,529701,0.9954257011413574
50125548,643606,0.9781675338745116
50213658,773631,0.7161451578140259
50213658,776786,0.5945066809654236
50213658,578568,0.5838881134986877
50216022,754625,1.0
50216022,540386,0.9693763256072998
50216022,552607,0.9662106037139891
50228100,777339,0.7100276350975037
50228100,751062,0.7024322152137756
50228100,633186,0.700749397277832
50291742,567645,0.9004728198051453
50291742,531775,0.8897720575332642
50291742,528032,0.8562825918197632
50608122,773631,1.0
50608122,601001,0.8388512134552002
50608122,532292,0.8109967708587646
50816730,776575,0.7634215354919434
50816730,774379,0.7125226259231567
50816730,776898,0.6902973651885986
50896170,611429,0.8428722620010376
50896170,775661,0.840023398399353
50896170,721604,0.8306683301925659
51043380,778931,0.6257190108299255
51043380,776238,0.5052977204322815
51043380,567645,0.4991099238395691
51043518,777630,0.8196932077407837
51043518,530240,0.8103287220001221
51043518,526406,0.7638534903526306
51054192,623297,1.0
51054192,528361,0.9485259056091307
51054192,583866,0.9269810914993286
51068586,528329,1.0
51068586,775009,0.9724254608154296
51068586,648626,0.9658476114273072
51072402,624006,0.8032901883125305
51072402,543280,0.7451883554458618
51072402,532415,0.694749116897583
51073710,776238,1.0
51073710,705592,0.864762544631958
51073710,543280,0.8454607725143433
51204678,547929,1.0
51204678,754625,0.9817211627960204
51204678,775009,0.8795199394226074
51282792,624006,0.8032901287078857
51282792,543280,0.7451883554458618
51282792,532415,0.694749116897583
51570936,542840,0.7677843570709229
51570936,775661,0.7619779706001282
51570936,776575,0.6791954636573792
51571962,542840,0.8396346569061279
51571962,591261,0.8333842754364014
51571962,526516,0.8228729367256165
51572652,775013,1.0
51572652,779019,0.9687779545783995
51572652,774093,0.90746808052063
