ID_CLIENTE_ID,ID_GRUPO,Score
95,776238,0.9333406686782837
95,540141,0.8738048076629639
95,643606,0.833260178565979
96,706213,0.962136447429657
96,692403,0.9543549418449402
96,575230,0.9457045197486877
97,754625,0.6250404119491577
97,547929,0.6165541410446167
97,776291,0.6071261167526245
98,530240,0.9318668842315674
98,538854,0.835789144039154
98,583866,0.7711194753646851
99,565944,0.6947095394134521
99,537594,0.6668703556060791
99,540141,0.6626855134963989
100,547929,1.0
100,528329,0.9189776182174683
100,543280,0.716968297958374
101,528032,0.963302731513977
101,552607,0.9189026355743408
101,692292,0.8956323862075806
102,773631,0.9324802160263062
102,776291,0.8320022225379944
102,775009,0.7764003872871399
103,624006,0.6803683042526245
103,528361,0.6462451219558716
103,775661,0.6415199041366577
104,776291,0.8723370432853699
104,633407,0.8355991244316101
104,779019,0.8317877054214478
105,774379,0.8649165630340576
105,754625,0.8309633135795593
105,552607,0.7985084056854248
106,779019,0.8034480810165405
106,778931,0.5912562012672424
106,775661,0.5657886862754822
107,779646,1.0
107,775661,0.9577803611755371
107,754625,0.9198684692382812
108,773631,1.0
108,528361,0.9506872892379761
108,746838,0.8802837133407593
109,535930,0.8870859146118164
109,583866,0.8214986324310303
109,624006,0.7806573510169983
110,567645,0.9828554391860962
110,526422,0.9390830397605896
110,617635,0.9366769790649414
111,528329,1.0
111,529165,0.9013887643814087
111,526403,0.8321380615234375
112,538854,0.6986801028251648
112,775661,0.6541533470153809
112,779019,0.6095421314239502
113,530557,0.7955266237258911
113,526406,0.755619466304779
113,777483,0.7504996061325073
114,754625,0.539817750453949
114,776291,0.374350368976593
114,545417,0.3603261709213257
115,678597,0.6875234246253967
115,754625,0.629274845123291
115,749668,0.6213666796684265
116,542840,0.9839609265327454
116,573360,0.9815922975540161
116,565944,0.9694951772689819
117,678597,1.0
117,540141,0.983116865158081
117,528354,0.885507345199585
118,776575,0.7245475053787231
118,776898,0.6205204725265503
118,754625,0.6099442839622498
119,544438,1.0
119,773961,0.8888596296310425
119,781107,0.7876102924346924
120,744523,0.7561134099960327
120,565944,0.6566809415817261
120,643606,0.6484485268592834
121,538854,0.5581387281417847
121,775661,0.54198157787323
121,749668,0.4729493260383606
122,773631,0.49713969230651855
122,624006,0.4014127850532532
122,776291,0.361030638217926
123,538854,0.5588392019271851
123,775661,0.5418784618377686
123,749668,0.47379475831985474
124,617635,0.7693732976913452
124,779019,0.7309736013412476
124,611429,0.7168112993240356
125,721604,1.0
125,691832,0.9381588697433472
125,774093,0.9174448251724243
126,774379,1.0
126,618523,0.9660964608192444
126,552607,0.9177732467651367
127,578568,0.8918790817260742
127,773998,0.8881553411483765
127,591261,0.8711016774177551
128,776238,1.0
128,591261,0.9621608853340149
128,673476,0.9269221425056458
129,543280,0.7230801582336426
129,570079,0.6398254632949829
129,540141,0.5658395886421204
130,773631,1.0
130,540141,0.8888949155807495
130,673476,0.8546990752220154
131,526406,0.759492814540863
131,774379,0.7248141765594482
131,528354,0.719913899898529
132,530050,0.9721695184707642
132,776575,0.8643873929977417
132,775661,0.8110685348510742
133,754625,0.9268451929092407
133,773631,0.657590389251709
133,777339,0.6293440461158752
134,781107,0.7309807538986206
134,724139,0.6905525922775269
134,565944,0.6867556571960449
135,673476,1.0
135,776435,0.9647997617721558
135,770079,0.955680251121521
136,540141,0.7631384134292603
136,567645,0.7181423902511597
136,531193,0.679579496383667
137,776575,0.8576353192329407
137,776898,0.7969832420349121
137,777483,0.7711049318313599
138,540141,0.6376068592071533
138,578548,0.5476337671279907
138,705592,0.4713282883167267
139,773631,0.8419731855392456
139,624006,0.7739619016647339
139,540141,0.6159772276878357
140,538854,0.9450719952583313
140,573820,0.8360538482666016
140,594141,0.7257580161094666
141,776575,0.8866171836853027
141,528109,0.869677722454071
141,775013,0.8297183513641357
142,624006,0.803325891494751
142,543280,0.7452414035797119
142,532415,0.694753885269165
143,538854,0.6969214081764221
143,775661,0.6448248624801636
143,779019,0.6141632795333862
144,775013,1.0
144,777203,0.9700907468795776
144,594141,0.8332339525222778
145,540141,1.0
145,526499,0.931289553642273
145,542840,0.9202548265457153
146,754625,0.6862020492553711
146,528109,0.670954704284668
146,530050,0.655066967010498
147,538854,0.6969893574714661
147,775661,0.6448816657066345
147,779019,0.6140820384025574
148,678597,0.5441203713417053
148,744523,0.44912755489349365
148,775365,0.4383596181869507
149,776575,1.0
149,777630,0.9341319799423218
149,528107,0.8938775062561035
150,756654,1.0
150,678597,0.9664327502250671
150,776426,0.9636126160621643
151,540141,0.6375463008880615
151,578548,0.547599196434021
151,705592,0.4713156819343567
152,744523,1.0
152,593685,0.9824432134628296
152,617635,0.9343685507774353
153,775661,0.9973939657211304
153,547929,0.9514660835266113
153,721604,0.9253702163696289
154,776291,0.8968043327331543
154,781107,0.6296489238739014
154,751062,0.601699948310852
155,530050,0.8026576042175293
155,543665,0.7747577428817749
155,773631,0.771119236946106
156,774379,1.0
156,776238,0.9677058458328247
156,594141,0.928386926651001
157,776291,0.8968030214309692
157,781107,0.6296465396881104
157,751062,0.601698637008667
158,776238,0.9999999403953552
158,779019,0.8539716005325317
158,779646,0.8239377737045288
159,754625,0.5327561497688293
159,776291,0.37055522203445435
159,545417,0.3628881871700287
160,541882,0.9084802269935608
160,624006,0.7756528854370117
160,779555,0.7732590436935425
161,594141,1.0000001192092896
161,540141,0.9852645397186279
161,578548,0.9609288573265076
162,774093,0.7382060289382935
162,777483,0.6854159832000732
162,567645,0.66557776927948
163,776291,0.9523249268531799
163,543280,0.8228715658187866
163,781107,0.8177643418312073
164,692403,1.0
164,575230,0.9368276596069336
164,532755,0.8724868297576904
165,776575,0.7218379378318787
165,776898,0.6191893815994263
165,754625,0.6153229475021362
166,776749,1.0
166,776291,0.9392799735069275
166,775010,0.9322260618209839
167,678597,1.0
167,583866,0.9827663898468018
167,779019,0.9444085359573364
168,624006,0.6999320983886719
168,754625,0.6761351823806763
168,775661,0.639319896697998
169,542840,0.6767887473106384
169,538854,0.6730612516403198
169,776575,0.6278201341629028
170,775013,0.8954105377197266
170,754625,0.8425371646881104
170,528109,0.7957348227500916
171,567645,0.829805850982666
171,779646,0.8067970275878906
171,777630,0.7111408114433289
172,776575,0.9682945013046265
172,774379,0.8932640552520752
172,773631,0.8646295070648193
173,754625,1.0
173,781107,0.5215437412261963
173,776291,0.48076316714286804
174,779019,0.8096840977668762
174,778931,0.5927251577377319
174,775661,0.5531940460205078
175,624006,1.0
175,754625,0.9983571767807007
175,617635,0.9976845383644104
176,538854,0.5676155090332031
176,643606,0.5418046116828918
176,776575,0.5393244028091431
177,776291,0.723270058631897
177,754625,0.6499179601669312
177,543280,0.5778948068618774
178,528354,0.6491618156433105
178,770079,0.6279555559158325
178,529128,0.5550118684768677
179,754625,1.0
179,624006,0.620693564414978
179,543280,0.5828603506088257
180,779646,1.0
180,773631,0.9669141173362732
180,705732,0.8546808958053589
181,528354,1.0
181,692403,0.9886811971664429
181,532755,0.9340628385543823
182,531819,0.8183249235153198
182,528032,0.7834194898605347
182,781107,0.7729732394218445
183,777483,1.0
183,611429,0.9288429617881775
183,775661,0.9064595699310303
184,540141,0.8517142534255981
184,528044,0.7033928632736206
184,765049,0.6670910120010376
185,773631,0.9684720635414124
185,531193,0.8249831795692444
185,570079,0.7959933876991272
186,532755,0.7408438920974731
186,692403,0.7397408485412598
186,714935,0.7351923584938049
187,754625,1.0
187,781107,0.8319745659828186
187,541882,0.6817082166671753
188,530050,0.9054433107376099
188,776575,0.683721661567688
188,541882,0.6625704765319824
189,776291,0.7019408941268921
189,754625,0.7008664608001709
189,773998,0.6052391529083252
190,532755,1.0
190,779646,0.9722416400909424
190,601001,0.8923949599266052
191,776575,1.0
191,528107,0.9958745241165161
191,777630,0.8375604748725891
192,754625,0.8326348066329956
192,744523,0.8306994438171387
192,528032,0.7820746898651123
193,779646,0.8878508806228638
193,528354,0.724320650100708
193,575230,0.6748144626617432
194,528354,0.7875779867172241
194,770079,0.6855044364929199
194,529128,0.6496042013168335
195,770079,0.9283424615859985
195,777339,0.6909729242324829
195,575230,0.6820333003997803
196,528109,0.7348878383636475
196,624006,0.6833947896957397
196,537020,0.56078040599823
197,773631,1.0
197,565944,0.8128659129142761
197,543665,0.8073812127113342
198,565944,0.4639848470687866
198,526406,0.41833245754241943
198,573720,0.40734708309173584
199,528032,1.0
199,567645,0.9300006628036499
199,617635,0.9093949198722839
200,624006,0.6001779437065125
200,754625,0.5645177960395813
200,542840,0.5023486614227295
201,779646,0.7770448923110962
201,778931,0.5880314111709595
201,777630,0.551531195640564
202,706213,1.0
202,773631,0.8815180659294128
202,754625,0.8269222974777222
203,776291,1.0
203,770079,0.8562768697738647
203,777339,0.8482329845428467
204,776238,1.0
204,779019,0.9489578604698181
204,776291,0.946224570274353
205,528109,1.0
205,706213,0.9482192397117615
205,530050,0.9324060678482056
206,565944,0.8216739892959595
206,633407,0.8134679198265076
206,542840,0.8037940859794617
207,538854,0.763938307762146
207,775897,0.729477047920227
207,749668,0.7012178897857666
208,754625,1.0
208,544438,0.9556384086608887
208,781107,0.9133973121643066
209,773631,0.4960222840309143
209,624006,0.40224575996398926
209,776291,0.36032935976982117
210,541882,1.0
210,781107,0.9417805671691895
210,770079,0.9313961267471313
211,779019,0.9579262733459473
211,541882,0.7095773220062256
211,778931,0.6672937870025635
212,775661,1.0
212,776575,0.9148411750793457
212,532755,0.9027695059776306
213,648626,0.7290537357330322
213,578568,0.6997959613800049
213,578548,0.6996819972991943
214,754625,0.8523993492126465
214,528361,0.80873703956604
214,781107,0.7659565210342407
215,567645,0.5572978854179382
215,643606,0.5511918067932129
215,532415,0.5483239889144897
216,779646,0.7770448923110962
216,778931,0.5880314111709595
216,777630,0.551531195640564
217,528354,0.9895099401473999
217,573820,0.9659295082092285
217,767963,0.9536363482475281
218,776749,1.0
218,775013,0.9794284105300903
218,754625,0.9541949033737183
219,643606,1.0
219,538854,0.9320240020751953
219,565944,0.9205583333969116
220,754625,0.8805764317512512
220,705592,0.6796923875808716
220,543280,0.6786407232284546
221,633407,1.0
221,776238,0.9376969337463379
221,611429,0.8101382255554199
222,776575,1.0
222,776238,0.9187276363372803
222,775661,0.8126401901245117
223,744673,1.0
223,774379,0.9572927355766296
223,530557,0.9485856890678406
224,643606,0.8971022367477417
224,594141,0.8768571615219116
224,531214,0.7940183877944946
225,538854,0.5588715672492981
225,775661,0.5411180257797241
225,749668,0.473446786403656
226,541882,1.0
226,636446,0.8756232857704163
226,776426,0.8491128087043762
227,648626,1.0
227,542840,0.9770556688308716
227,775013,0.9585460424423218
228,540141,1.0
228,776575,0.9661619663238525
228,775014,0.9616667032241821
229,777203,1.0
229,781107,0.9901682138442993
229,779019,0.8911306858062744
230,776238,0.6398048400878906
230,777339,0.6203827857971191
230,770079,0.6103793978691101
231,754625,0.5364568829536438
231,530050,0.5092935562133789
231,541882,0.46413394808769226
232,706213,0.8279404044151306
232,528109,0.8045802712440491
232,775014,0.688485860824585
233,643606,0.8971023559570312
233,594141,0.8768572807312012
233,531214,0.7940185070037842
234,624006,0.6796212196350098
234,775661,0.6431828141212463
234,538854,0.6112775802612305
235,774093,1.0
235,526499,0.9830904603004456
235,542840,0.8678491115570068
236,673476,0.7417019605636597
236,617635,0.5867373943328857
236,567645,0.5538356900215149
237,773631,0.8957610130310059
237,721604,0.6964807510375977
237,779019,0.6754531860351562
238,617635,0.7170974016189575
238,542840,0.6884110569953918
238,673476,0.657677173614502
239,648626,0.6414546966552734
239,744675,0.6295247673988342
239,542840,0.6231274604797363
240,776575,0.7634227871894836
240,774379,0.7125225067138672
240,776898,0.6902973651885986
241,770079,1.0
241,776291,0.9587317705154419
241,781107,0.9555480480194092
242,540141,1.0
242,678597,0.9080517888069153
242,744523,0.8978594541549683
243,773631,0.7161434888839722
243,776786,0.5945072174072266
243,578568,0.5838875770568848
244,538611,0.7813434600830078
244,567645,0.7437752485275269
244,751062,0.6787911653518677
245,617635,0.854001522064209
245,530240,0.6937897205352783
245,779019,0.6750009059906006
246,777203,1.0
246,774379,0.9022350311279297
246,775013,0.8440467715263367
247,779019,0.8455501794815063
247,778931,0.6162854433059692
247,624006,0.5495418906211853
248,776575,1.0
248,775661,0.7586115598678589
248,774379,0.7516928315162659
249,528354,1.0
249,744673,0.8806180357933044
249,774379,0.8761301636695862
250,528354,1.0
250,532755,0.9556570649147034
250,678597,0.9008973240852356
251,776575,0.9999999403953552
251,570079,0.987450122833252
251,776781,0.9846783876419067
252,678597,1.0
252,542840,0.8799194693565369
252,528109,0.8182051181793213
253,749668,0.9999999403953552
253,779019,0.9491801857948303
253,776575,0.9358281493186951
254,776786,1.0
254,544438,0.9150243401527405
254,526499,0.8851179480552673
255,538611,0.8295184373855591
255,777339,0.7791173458099365
255,776749,0.7348236441612244
256,754625,0.5327156782150269
256,776291,0.3705579936504364
256,545417,0.36289048194885254
257,779646,0.7770453691482544
257,778931,0.5880318284034729
257,777630,0.5515305399894714
258,754625,0.5327156782150269
258,776291,0.370557963848114
258,545417,0.36289048194885254
259,591261,0.7727051973342896
259,618523,0.7225743532180786
259,617635,0.7207757234573364
260,540141,0.9999998807907104
260,776238,0.7588801383972168
260,776435,0.7545863389968872
261,617635,0.8207112550735474
261,779019,0.5085022449493408
261,673476,0.47916269302368164
262,624006,0.8640634417533875
262,530050,0.8101546764373779
262,770480,0.7816509008407593
263,754625,0.5364574790000916
263,530050,0.5092936158180237
263,541882,0.46413400769233704
264,543280,1.0
264,530240,0.7264413237571716
264,538854,0.7198634147644043
265,754625,1.0
265,544438,0.8115701675415039
265,773631,0.7928822040557861
266,776575,0.6423293352127075
266,777630,0.577268123626709
266,776238,0.5612478256225586
267,754625,1.0
267,567645,0.49569272994995117
267,617635,0.48055499792099
268,565944,0.463984876871109
268,526406,0.4183325469493866
268,573720,0.4073471426963806
269,624006,0.6678714752197266
269,528361,0.6392209529876709
269,775661,0.636309027671814
270,611429,1.0
270,721604,0.9255385398864746
270,776238,0.9049415588378906
271,526499,0.7908135652542114
271,544438,0.6723403930664062
271,601440,0.6666730642318726
272,526499,1.0
272,776238,0.7646477222442627
272,777483,0.7416225075721741
273,570079,0.5561431646347046
273,528329,0.5162765979766846
273,528032,0.4556364417076111
274,541882,0.8786575198173523
274,593685,0.873231053352356
274,526406,0.8641289472579956
275,775009,0.6026495695114136
275,532755,0.5816410779953003
275,776435,0.5593303442001343
276,648626,1.0
276,562362,0.9759821891784668
276,754625,0.9537539482116699
277,624006,0.6826173067092896
277,543280,0.6208078265190125
277,678597,0.5773154497146606
278,541882,0.9627704620361328
278,530050,0.7685253620147705
278,528107,0.7508707046508789
279,540141,1.0
279,775661,0.9481565952301025
279,678597,0.881365954875946
280,775897,0.7782589197158813
280,526403,0.747911274433136
280,540141,0.7476808428764343
281,777483,1.0
281,775897,0.9021956324577332
281,775661,0.8822602033615112
282,773631,0.8262113332748413
282,776575,0.8191275596618652
282,529943,0.758875846862793
283,775661,0.594036340713501
283,779019,0.5226312875747681
283,776575,0.5008495450019836
284,692403,1.0
284,529701,0.9954257011413574
284,643606,0.9781675338745117
285,773631,0.7161451578140259
285,776786,0.5945066809654236
285,578568,0.5838881134986877
286,754625,1.0
286,540386,0.9693763256072998
286,552607,0.9662106037139893
287,777339,0.7100276350975037
287,751062,0.7024322152137756
287,633186,0.700749397277832
288,567645,0.9004728198051453
288,531775,0.8897720575332642
288,528032,0.8562825918197632
289,773631,1.0
289,601001,0.8388512134552002
289,532292,0.8109967708587646
290,776575,0.7634215354919434
290,774379,0.7125226259231567
290,776898,0.6902973651885986
291,611429,0.8428722620010376
291,775661,0.840023398399353
291,721604,0.8306683301925659
292,778931,0.6257190108299255
292,776238,0.5052977204322815
292,567645,0.4991099238395691
293,777630,0.8196932077407837
293,530240,0.8103287220001221
293,526406,0.7638534903526306
294,623297,1.0
294,528361,0.9485259056091309
294,583866,0.9269810914993286
295,528329,1.0
295,775009,0.9724254608154297
295,648626,0.9658476114273071
296,624006,0.8032901883125305
296,543280,0.7451883554458618
296,532415,0.694749116897583
297,776238,1.0
297,705592,0.864762544631958
297,543280,0.8454607725143433
298,547929,1.0
298,754625,0.9817211627960205
298,775009,0.8795199394226074
299,624006,0.8032901287078857
299,543280,0.7451883554458618
299,532415,0.694749116897583
300,542840,0.7677843570709229
300,775661,0.7619779706001282
300,776575,0.6791954636573792
301,542840,0.8396346569061279
301,591261,0.8333842754364014
301,526516,0.8228729367256165
302,775013,1.0
302,779019,0.9687779545783997
302,774093,0.9074680805206299
303,777630,0.7935346364974976
303,530240,0.7761832475662231
303,542840,0.7425374984741211
304,573720,0.6515353918075562
304,775013,0.6507790088653564
304,542840,0.6320940256118774
305,540141,1.0
305,528354,0.709734320640564
305,532755,0.7043451070785522
306,773998,0.8316363096237183
306,530868,0.8032902479171753
306,773631,0.7921400666236877
307,754625,1.0
307,773998,0.8108029365539551
307,624006,0.8080394864082336
308,617635,0.9999998807907104
308,591261,0.8884947299957275
308,567645,0.888312578201294
309,773631,0.858819842338562
309,781107,0.7581460475921631
309,777339,0.7439382076263428
310,528109,0.7341547012329102
310,624006,0.695842981338501
310,773631,0.5678168535232544
311,776575,0.7218061685562134
311,776898,0.6191548109054565
311,754625,0.6154297590255737
312,776238,1.0
312,776575,0.9389017224311829
312,775661,0.8796100616455078
313,777630,1.0
313,643606,0.9742064476013184
313,765049,0.9397073984146118
314,543280,0.7228588461875916
314,570079,0.6398165225982666
314,540141,0.5661618113517761
315,744673,0.8849608898162842
315,543280,0.884150505065918
315,537020,0.8468629121780396
316,776238,1.0
316,777630,0.9384293556213379
316,591261,0.9353389739990234
317,770079,0.9283425807952881
317,777339,0.6909728050231934
317,575230,0.6820330619812012
318,773631,0.4960222840309143
318,624006,0.40224575996398926
318,776291,0.3603293001651764
319,565944,0.463984876871109
319,526406,0.41833245754241943
319,573720,0.40734708309173584
320,775897,0.9697930812835693
320,777630,0.9435932636260986
320,643606,0.9329501390457153
321,773631,1.0
321,526499,0.9373164176940918
321,526403,0.731340229511261
322,754625,0.5327154397964478
322,776291,0.3705576956272125
322,545417,0.36289072036743164
323,529128,0.9999998807907104
323,775009,0.9999468326568604
323,770079,0.9228458404541016
324,776238,0.9570554494857788
324,776575,0.8933168053627014
324,775721,0.8897925615310669
325,538854,0.5588716268539429
325,775661,0.5411180257797241
325,749668,0.473446786403656
326,776575,1.0
326,779019,0.9196154475212097
326,777301,0.9156904220581055
327,779646,0.7770448923110962
327,778931,0.5880314111709595
327,777630,0.551531195640564
328,540141,1.0
328,678597,0.9898256659507751
328,529943,0.8556549549102783
329,542840,1.0000001192092896
329,648626,0.986903190612793
329,775013,0.91483473777771
330,779019,0.8665838241577148
330,678597,0.6636111736297607
330,583866,0.6336636543273926
331,776238,1.0
331,715672,0.918686032295227
331,673476,0.9168634414672852
332,594141,0.7500100135803223
332,624006,0.6913318037986755
332,779019,0.6295361518859863
333,542840,1.0000001192092896
333,540141,0.9500274658203125
333,573360,0.8513028025627136
334,775897,0.7782586812973022
334,526403,0.7479110956192017
334,540141,0.7476800680160522
335,776575,1.0
335,779019,0.9641425013542175
335,774379,0.9344868063926697
336,567645,0.557297945022583
336,643606,0.5511918663978577
336,532415,0.5483239889144897
337,565944,0.9742833375930786
337,776575,0.8202779293060303
337,570079,0.7808859348297119
338,777630,1.0
338,706213,0.9379303455352783
338,643606,0.9312881231307983
339,776238,1.0
339,715672,0.918686032295227
339,673476,0.9168634414672852
340,531775,0.8082548379898071
340,543280,0.773188054561615
340,529943,0.6721507906913757
341,779019,0.7827731370925903
341,774379,0.6938187479972839
341,775661,0.6550226211547852
342,538854,0.6969830393791199
342,775661,0.6448699235916138
342,779019,0.6140936017036438
343,775661,0.5963706970214844
343,779019,0.524010956287384
343,774379,0.5148649215698242
344,567645,0.7885913848876953
344,532415,0.7041022777557373
344,552607,0.6845870614051819
345,528361,0.7994425296783447
345,678597,0.738969087600708
345,545417,0.7000883221626282
346,775661,0.5963706970214844
346,779019,0.5240110158920288
346,774379,0.514864981174469
347,617635,0.8207107782363892
347,779019,0.5085021257400513
